Salary,Age,StockOptionLevel,YearsAtCompany,EducationLevel,EnvironmentSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating
43072,22,1,2,Bachelors ,3.0,3.0,1.0,5.0,5.0
33750,23,1,2,High School ,3.0,3.0,1.0,5.0,5.0
65489,23,1,2,High School ,5.0,1.0,0.0,3.0,3.0
41342,20,1,2,1,3.0,2.0,1.0,3.0,2.0
243989,36,0,1,Bachelors ,4.0,2.0,1.0,4.0,4.0
243989,36,0,1,Bachelors ,4.0,1.0,1.0,5.0,5.0
243989,36,0,1,Bachelors ,4.0,2.0,0.0,4.0,3.0
243989,36,0,1,Bachelors ,3.0,3.0,0.0,5.0,4.0
243989,36,0,1,Bachelors ,3.0,3.0,0.0,4.0,4.0
243989,36,0,1,Bachelors ,2.0,2.0,1.0,3.0,3.0
243989,36,0,1,Bachelors ,3.0,3.0,2.0,4.0,4.0
243989,36,0,1,Bachelors ,3.0,3.0,3.0,3.0,3.0
243989,36,0,1,Bachelors ,4.0,2.0,1.0,3.0,2.0
207479,28,3,1,Bachelors ,4.0,2.0,1.0,5.0,4.0
207479,28,3,1,Bachelors ,3.0,2.0,1.0,5.0,5.0
207479,28,3,1,Bachelors ,3.0,1.0,2.0,3.0,3.0
207479,28,3,1,Bachelors ,3.0,2.0,1.0,4.0,4.0
207479,28,3,1,Bachelors ,3.0,1.0,1.0,5.0,5.0
207479,28,3,1,Bachelors ,4.0,1.0,3.0,4.0,4.0
207479,28,3,1,Bachelors ,5.0,2.0,2.0,5.0,4.0
207479,28,3,1,Bachelors ,3.0,1.0,2.0,3.0,2.0
207479,28,3,1,Bachelors ,5.0,3.0,0.0,4.0,4.0
85987,28,1,2,Masters ,5.0,2.0,2.0,5.0,4.0
40614,22,1,0,Bachelors ,5.0,1.0,1.0,5.0,5.0
40614,22,1,0,Bachelors ,3.0,2.0,0.0,4.0,3.0
40614,22,1,0,Bachelors ,3.0,2.0,0.0,5.0,5.0
40614,22,1,0,Bachelors ,4.0,2.0,1.0,4.0,3.0
40614,22,1,0,Bachelors ,4.0,3.0,3.0,3.0,3.0
40614,22,1,0,Bachelors ,3.0,3.0,0.0,3.0,2.0
40614,22,1,0,Bachelors ,3.0,1.0,1.0,3.0,2.0
40614,22,1,0,Bachelors ,5.0,1.0,2.0,3.0,2.0
40614,22,1,0,Bachelors ,3.0,2.0,2.0,5.0,5.0
199718,43,0,2,1,4.0,1.0,1.0,5.0,4.0
73389,22,3,2,High School ,4.0,3.0,1.0,4.0,4.0
68820,23,1,2,Bachelors ,4.0,3.0,2.0,5.0,4.0
61345,21,0,1,Masters ,5.0,1.0,1.0,4.0,4.0
61345,21,0,1,Masters ,3.0,1.0,0.0,4.0,4.0
61345,21,0,1,Masters ,4.0,2.0,0.0,5.0,4.0
61345,21,0,1,Masters ,1.0,2.0,0.0,4.0,4.0
61345,21,0,1,Masters ,5.0,2.0,2.0,4.0,3.0
61345,21,0,1,Masters ,4.0,2.0,1.0,3.0,3.0
61345,21,0,1,Masters ,5.0,2.0,2.0,5.0,5.0
61345,21,0,1,Masters ,3.0,3.0,1.0,3.0,2.0
61345,21,0,1,Masters ,3.0,1.0,0.0,5.0,4.0
67718,23,0,2,Bachelors ,5.0,3.0,2.0,4.0,3.0
337946,50,2,2,1,4.0,1.0,2.0,4.0,4.0
465219,40,0,2,1,4.0,3.0,0.0,4.0,3.0
35754,20,0,0,Bachelors ,4.0,2.0,1.0,4.0,3.0
35754,20,0,0,Bachelors ,5.0,2.0,0.0,3.0,2.0
35754,20,0,0,Bachelors ,4.0,1.0,1.0,5.0,5.0
35754,20,0,0,Bachelors ,4.0,1.0,1.0,3.0,2.0
35754,20,0,0,Bachelors ,3.0,3.0,1.0,4.0,4.0
35754,20,0,0,Bachelors ,4.0,1.0,2.0,3.0,3.0
35754,20,0,0,Bachelors ,4.0,2.0,0.0,5.0,5.0
35754,20,0,0,Bachelors ,2.0,3.0,1.0,3.0,2.0
35754,20,0,0,Bachelors ,3.0,3.0,2.0,4.0,4.0
23632,23,0,2,Bachelors ,3.0,2.0,2.0,5.0,5.0
38138,20,0,2,High School ,5.0,1.0,0.0,3.0,2.0
28262,20,1,1,High School ,4.0,2.0,1.0,3.0,2.0
28262,20,1,1,High School ,5.0,2.0,3.0,5.0,4.0
28262,20,1,1,High School ,4.0,2.0,2.0,5.0,5.0
28262,20,1,1,High School ,4.0,1.0,0.0,3.0,2.0
28262,20,1,1,High School ,5.0,2.0,3.0,3.0,3.0
28262,20,1,1,High School ,3.0,1.0,0.0,3.0,3.0
28262,20,1,1,High School ,5.0,2.0,1.0,5.0,4.0
28262,20,1,1,High School ,3.0,1.0,0.0,5.0,4.0
28262,20,1,1,High School ,5.0,2.0,1.0,4.0,3.0
341971,34,0,1,Bachelors ,4.0,1.0,2.0,4.0,3.0
341971,34,0,1,Bachelors ,4.0,2.0,1.0,5.0,5.0
341971,34,0,1,Bachelors ,3.0,1.0,1.0,3.0,3.0
341971,34,0,1,Bachelors ,5.0,2.0,0.0,4.0,4.0
341971,34,0,1,Bachelors ,3.0,2.0,2.0,4.0,4.0
341971,34,0,1,Bachelors ,5.0,3.0,1.0,3.0,3.0
341971,34,0,1,Bachelors ,2.0,2.0,0.0,5.0,4.0
341971,34,0,1,Bachelors ,3.0,3.0,0.0,3.0,2.0
341971,34,0,1,Bachelors ,3.0,1.0,1.0,3.0,2.0
22488,23,1,2,Masters ,5.0,3.0,1.0,5.0,4.0
93291,27,0,2,Masters ,3.0,3.0,3.0,4.0,3.0
31072,22,0,2,Masters ,5.0,1.0,1.0,3.0,3.0
113501,28,1,2,Bachelors ,5.0,3.0,1.0,4.0,3.0
79724,23,1,2,Bachelors ,4.0,3.0,0.0,4.0,3.0
21344,20,1,2,Bachelors ,4.0,1.0,0.0,4.0,4.0
75948,23,0,2,Masters ,1.0,3.0,0.0,4.0,3.0
155386,31,3,2,Bachelors ,5.0,1.0,0.0,5.0,4.0
243869,47,0,2,Bachelors ,4.0,1.0,2.0,4.0,3.0
226512,40,0,2,Masters ,3.0,1.0,0.0,3.0,3.0
226512,40,0,2,Masters ,4.0,3.0,1.0,4.0,3.0
226512,40,0,2,Masters ,3.0,2.0,2.0,3.0,3.0
226512,40,0,2,Masters ,3.0,3.0,1.0,5.0,4.0
226512,40,0,2,Masters ,5.0,3.0,2.0,5.0,4.0
226512,40,0,2,Masters ,3.0,1.0,1.0,5.0,4.0
226512,40,0,2,Masters ,3.0,3.0,2.0,3.0,2.0
226512,40,0,2,Masters ,3.0,2.0,1.0,3.0,3.0
226512,40,0,2,Masters ,5.0,3.0,0.0,4.0,3.0
40701,20,1,2,Bachelors ,4.0,1.0,1.0,5.0,4.0
307688,33,0,2,Masters ,4.0,3.0,2.0,3.0,2.0
53590,23,2,2,Masters ,3.0,1.0,1.0,4.0,3.0
37014,22,0,1,Bachelors ,4.0,1.0,0.0,5.0,5.0
37014,22,0,1,Bachelors ,5.0,1.0,1.0,4.0,3.0
37014,22,0,1,Bachelors ,4.0,3.0,2.0,5.0,4.0
37014,22,0,1,Bachelors ,3.0,1.0,0.0,4.0,4.0
37014,22,0,1,Bachelors ,4.0,1.0,2.0,4.0,3.0
37014,22,0,1,Bachelors ,5.0,1.0,0.0,3.0,3.0
37014,22,0,1,Bachelors ,5.0,1.0,2.0,4.0,3.0
37014,22,0,1,Bachelors ,5.0,1.0,1.0,5.0,4.0
37014,22,0,1,Bachelors ,4.0,2.0,1.0,3.0,2.0
390142,29,0,2,Bachelors ,3.0,3.0,1.0,5.0,5.0
25149,21,0,1,5,4.0,3.0,2.0,4.0,3.0
25149,21,0,1,5,4.0,2.0,0.0,5.0,5.0
25149,21,0,1,5,5.0,1.0,1.0,5.0,5.0
25149,21,0,1,5,5.0,2.0,1.0,5.0,5.0
25149,21,0,1,5,5.0,3.0,0.0,4.0,3.0
25149,21,0,1,5,4.0,1.0,1.0,4.0,3.0
25149,21,0,1,5,5.0,2.0,1.0,3.0,3.0
25149,21,0,1,5,4.0,1.0,0.0,3.0,2.0
25149,21,0,1,5,5.0,1.0,2.0,4.0,3.0
80236,23,0,2,Bachelors ,4.0,1.0,2.0,3.0,2.0
41179,20,1,2,High School ,3.0,1.0,0.0,3.0,3.0
350024,33,1,2,High School ,5.0,1.0,1.0,3.0,2.0
33354,22,0,2,Bachelors ,1.0,1.0,1.0,5.0,5.0
46452,21,0,1,Masters ,2.0,2.0,0.0,3.0,3.0
46452,21,0,1,Masters ,4.0,2.0,1.0,5.0,5.0
46452,21,0,1,Masters ,5.0,1.0,2.0,3.0,3.0
46452,21,0,1,Masters ,3.0,1.0,0.0,5.0,5.0
46452,21,0,1,Masters ,4.0,1.0,1.0,4.0,4.0
46452,21,0,1,Masters ,4.0,1.0,1.0,5.0,5.0
46452,21,0,1,Masters ,3.0,2.0,0.0,4.0,3.0
46452,21,0,1,Masters ,3.0,1.0,3.0,5.0,4.0
46452,21,0,1,Masters ,5.0,3.0,0.0,5.0,5.0
44076,22,1,2,Bachelors ,5.0,2.0,2.0,3.0,3.0
96807,28,1,2,Bachelors ,2.0,2.0,1.0,5.0,4.0
75816,21,1,2,Bachelors ,5.0,2.0,1.0,4.0,4.0
54114,22,1,2,Bachelors ,4.0,2.0,1.0,4.0,4.0
49374,21,0,2,Masters ,5.0,2.0,1.0,4.0,3.0
96187,30,0,0,Masters ,5.0,1.0,1.0,4.0,3.0
96187,30,0,0,Masters ,4.0,1.0,0.0,4.0,4.0
96187,30,0,0,Masters ,3.0,2.0,0.0,5.0,5.0
96187,30,0,0,Masters ,3.0,1.0,2.0,5.0,4.0
96187,30,0,0,Masters ,4.0,3.0,1.0,4.0,3.0
96187,30,0,0,Masters ,4.0,2.0,1.0,3.0,3.0
96187,30,0,0,Masters ,4.0,1.0,2.0,4.0,3.0
96187,30,0,0,Masters ,1.0,1.0,3.0,4.0,4.0
96187,30,0,0,Masters ,3.0,3.0,3.0,4.0,4.0
42687,23,3,2,Masters ,4.0,2.0,1.0,5.0,4.0
539998,39,0,1,Masters ,4.0,3.0,0.0,5.0,4.0
539998,39,0,1,Masters ,4.0,2.0,1.0,5.0,4.0
539998,39,0,1,Masters ,3.0,3.0,1.0,3.0,2.0
539998,39,0,1,Masters ,4.0,3.0,1.0,4.0,3.0
539998,39,0,1,Masters ,3.0,2.0,1.0,5.0,5.0
539998,39,0,1,Masters ,5.0,1.0,1.0,3.0,2.0
539998,39,0,1,Masters ,4.0,3.0,1.0,4.0,4.0
539998,39,0,1,Masters ,3.0,2.0,1.0,5.0,4.0
539998,39,0,1,Masters ,3.0,3.0,1.0,5.0,5.0
26880,22,0,2,Bachelors ,3.0,2.0,0.0,5.0,5.0
56541,21,2,2,High School ,4.0,3.0,1.0,5.0,4.0
76057,21,2,1,Bachelors ,3.0,3.0,0.0,4.0,3.0
76057,21,2,1,Bachelors ,5.0,1.0,1.0,3.0,2.0
76057,21,2,1,Bachelors ,3.0,1.0,0.0,5.0,4.0
76057,21,2,1,Bachelors ,4.0,3.0,0.0,4.0,4.0
76057,21,2,1,Bachelors ,5.0,2.0,2.0,5.0,4.0
76057,21,2,1,Bachelors ,4.0,3.0,1.0,3.0,2.0
76057,21,2,1,Bachelors ,5.0,2.0,1.0,4.0,3.0
76057,21,2,1,Bachelors ,3.0,1.0,1.0,4.0,4.0
76057,21,2,1,Bachelors ,5.0,2.0,1.0,5.0,4.0
56422,21,1,2,Bachelors ,5.0,3.0,1.0,4.0,3.0
63201,21,0,2,High School ,3.0,1.0,1.0,5.0,4.0
126008,29,1,2,Bachelors ,3.0,1.0,0.0,5.0,5.0
54899,22,1,2,High School ,4.0,1.0,1.0,5.0,4.0
73075,21,2,2,High School ,5.0,3.0,2.0,4.0,4.0
297181,36,1,2,Masters ,4.0,3.0,1.0,4.0,4.0
75816,22,0,1,Masters ,5.0,3.0,2.0,5.0,4.0
75816,22,0,1,Masters ,4.0,3.0,0.0,5.0,4.0
75816,22,0,1,Masters ,4.0,2.0,3.0,5.0,5.0
75816,22,0,1,Masters ,5.0,1.0,2.0,4.0,3.0
75816,22,0,1,Masters ,4.0,1.0,2.0,5.0,5.0
75816,22,0,1,Masters ,5.0,3.0,1.0,5.0,5.0
75816,22,0,1,Masters ,4.0,3.0,0.0,5.0,5.0
75816,22,0,1,Masters ,2.0,3.0,2.0,4.0,3.0
75816,22,0,1,Masters ,3.0,3.0,0.0,4.0,4.0
50352,19,0,1,High School ,5.0,2.0,1.0,5.0,4.0
186215,31,1,1,High School ,5.0,2.0,1.0,3.0,3.0
140158,29,0,1,Masters ,5.0,3.0,1.0,3.0,2.0
23385,19,2,1,High School ,5.0,1.0,2.0,5.0,5.0
62882,21,0,0,High School ,5.0,2.0,2.0,3.0,2.0
62882,21,0,0,High School ,4.0,3.0,1.0,3.0,3.0
62882,21,0,0,High School ,5.0,3.0,1.0,5.0,4.0
62882,21,0,0,High School ,5.0,3.0,1.0,5.0,5.0
62882,21,0,0,High School ,5.0,2.0,0.0,4.0,3.0
62882,21,0,0,High School ,3.0,1.0,2.0,4.0,4.0
62882,21,0,0,High School ,3.0,1.0,0.0,5.0,4.0
62882,21,0,0,High School ,3.0,3.0,1.0,3.0,2.0
62882,21,0,0,High School ,3.0,3.0,3.0,3.0,2.0
74458,19,1,1,High School ,3.0,2.0,0.0,5.0,5.0
25114,21,0,1,Masters ,3.0,1.0,0.0,5.0,5.0
232658,51,1,1,Bachelors ,5.0,1.0,0.0,3.0,2.0
78467,22,2,1,1,4.0,3.0,0.0,4.0,3.0
319619,28,0,1,Masters ,3.0,1.0,3.0,4.0,4.0
66266,22,1,1,Masters ,4.0,1.0,2.0,4.0,4.0
29322,22,0,1,High School ,4.0,3.0,0.0,4.0,4.0
29322,22,0,1,High School ,3.0,2.0,1.0,5.0,5.0
29322,22,0,1,High School ,3.0,2.0,1.0,4.0,4.0
29322,22,0,1,High School ,4.0,1.0,0.0,5.0,4.0
29322,22,0,1,High School ,4.0,2.0,1.0,5.0,4.0
29322,22,0,1,High School ,5.0,3.0,2.0,5.0,5.0
29322,22,0,1,High School ,3.0,3.0,3.0,3.0,3.0
29322,22,0,1,High School ,3.0,1.0,0.0,3.0,2.0
29322,22,0,1,High School ,3.0,2.0,3.0,3.0,3.0
128192,28,1,1,Bachelors ,3.0,2.0,1.0,5.0,4.0
380905,42,0,1,Bachelors ,5.0,3.0,3.0,4.0,3.0
48698,22,0,1,1,1.0,1.0,0.0,5.0,4.0
43961,19,1,1,Bachelors ,3.0,1.0,0.0,4.0,4.0
439641,32,0,1,Masters ,4.0,2.0,1.0,3.0,3.0
42900,19,2,1,Masters ,4.0,3.0,1.0,5.0,5.0
63049,21,0,0,1,5.0,3.0,1.0,5.0,4.0
63049,21,0,0,1,3.0,3.0,1.0,3.0,2.0
63049,21,0,0,1,4.0,1.0,2.0,4.0,3.0
63049,21,0,0,1,5.0,3.0,1.0,3.0,2.0
63049,21,0,0,1,5.0,1.0,1.0,3.0,3.0
63049,21,0,0,1,1.0,1.0,1.0,4.0,4.0
63049,21,0,0,1,3.0,1.0,2.0,4.0,4.0
63049,21,0,0,1,4.0,3.0,1.0,4.0,3.0
63049,21,0,0,1,4.0,3.0,1.0,4.0,3.0
193287,37,1,1,Bachelors ,5.0,3.0,1.0,4.0,3.0
362540,31,1,1,5,2.0,1.0,0.0,4.0,3.0
286432,35,1,1,Masters ,3.0,3.0,2.0,5.0,5.0
41958,19,1,1,Bachelors ,2.0,3.0,0.0,5.0,5.0
125751,30,1,1,Bachelors ,2.0,2.0,0.0,5.0,5.0
37436,20,0,0,Masters ,5.0,3.0,1.0,4.0,4.0
37436,20,0,0,Masters ,4.0,3.0,2.0,3.0,2.0
37436,20,0,0,Masters ,4.0,1.0,2.0,5.0,4.0
37436,20,0,0,Masters ,2.0,1.0,0.0,4.0,3.0
37436,20,0,0,Masters ,4.0,2.0,2.0,5.0,4.0
37436,20,0,0,Masters ,3.0,3.0,1.0,4.0,3.0
37436,20,0,0,Masters ,5.0,2.0,1.0,4.0,4.0
37436,20,0,0,Masters ,4.0,1.0,0.0,5.0,4.0
37436,20,0,0,Masters ,5.0,2.0,1.0,4.0,4.0
30896,19,0,1,Bachelors ,4.0,3.0,1.0,5.0,5.0
30896,19,0,1,Bachelors ,4.0,2.0,3.0,5.0,4.0
30896,19,0,1,Bachelors ,3.0,2.0,0.0,4.0,4.0
30896,19,0,1,Bachelors ,5.0,1.0,2.0,5.0,4.0
30896,19,0,1,Bachelors ,5.0,3.0,1.0,5.0,4.0
30896,19,0,1,Bachelors ,5.0,1.0,0.0,3.0,2.0
30896,19,0,1,Bachelors ,4.0,1.0,0.0,4.0,3.0
30896,19,0,1,Bachelors ,4.0,3.0,0.0,3.0,2.0
30896,19,0,1,Bachelors ,5.0,2.0,3.0,4.0,3.0
260021,42,1,1,Bachelors ,4.0,3.0,1.0,3.0,3.0
25060,21,1,1,Bachelors ,3.0,1.0,0.0,4.0,4.0
366078,50,0,1,Masters ,4.0,1.0,3.0,3.0,3.0
51272,22,1,1,Masters ,5.0,1.0,1.0,4.0,3.0
29673,19,1,0,1,3.0,1.0,1.0,5.0,5.0
29673,19,1,0,1,4.0,1.0,1.0,4.0,4.0
29673,19,1,0,1,3.0,1.0,1.0,5.0,4.0
29673,19,1,0,1,3.0,2.0,1.0,3.0,2.0
29673,19,1,0,1,4.0,1.0,2.0,4.0,3.0
29673,19,1,0,1,1.0,2.0,0.0,3.0,3.0
29673,19,1,0,1,4.0,2.0,0.0,4.0,4.0
29673,19,1,0,1,3.0,1.0,2.0,5.0,5.0
29673,19,1,0,1,3.0,3.0,0.0,4.0,4.0
241664,45,0,1,Masters ,5.0,1.0,0.0,4.0,3.0
85422,24,0,1,Bachelors ,4.0,2.0,3.0,5.0,5.0
85422,24,0,1,Bachelors ,5.0,1.0,2.0,3.0,3.0
85422,24,0,1,Bachelors ,5.0,2.0,1.0,3.0,3.0
85422,24,0,1,Bachelors ,3.0,1.0,1.0,5.0,4.0
85422,24,0,1,Bachelors ,5.0,1.0,0.0,3.0,3.0
85422,24,0,1,Bachelors ,4.0,2.0,0.0,3.0,3.0
85422,24,0,1,Bachelors ,5.0,3.0,1.0,4.0,4.0
85422,24,0,1,Bachelors ,5.0,2.0,0.0,3.0,3.0
85422,24,0,1,Bachelors ,5.0,2.0,0.0,5.0,5.0
70455,26,2,1,Masters ,5.0,2.0,2.0,5.0,4.0
53912,21,2,1,5,5.0,2.0,2.0,3.0,2.0
70202,22,0,1,Bachelors ,4.0,1.0,0.0,3.0,3.0
22773,20,3,1,High School ,3.0,1.0,2.0,5.0,4.0
22773,20,3,1,High School ,5.0,3.0,1.0,3.0,3.0
22773,20,3,1,High School ,2.0,3.0,1.0,5.0,4.0
22773,20,3,1,High School ,3.0,2.0,0.0,5.0,4.0
22773,20,3,1,High School ,4.0,2.0,2.0,4.0,3.0
22773,20,3,1,High School ,5.0,2.0,2.0,3.0,3.0
22773,20,3,1,High School ,5.0,3.0,3.0,5.0,4.0
22773,20,3,1,High School ,3.0,2.0,1.0,4.0,3.0
22773,20,3,1,High School ,5.0,1.0,0.0,4.0,4.0
59519,21,0,1,Bachelors ,5.0,3.0,1.0,4.0,4.0
32322,19,0,1,Bachelors ,5.0,1.0,3.0,4.0,4.0
152771,39,1,1,Masters ,3.0,1.0,0.0,3.0,2.0
293303,42,0,1,Bachelors ,5.0,1.0,1.0,5.0,4.0
225831,27,1,1,Bachelors ,5.0,2.0,0.0,3.0,2.0
286660,43,0,1,5,3.0,1.0,0.0,3.0,2.0
374781,45,1,1,Bachelors ,4.0,2.0,2.0,3.0,3.0
86102,24,0,0,Masters ,5.0,1.0,0.0,4.0,3.0
86102,24,0,0,Masters ,5.0,2.0,1.0,5.0,5.0
86102,24,0,0,Masters ,3.0,3.0,2.0,3.0,2.0
86102,24,0,0,Masters ,3.0,3.0,1.0,3.0,3.0
86102,24,0,0,Masters ,3.0,3.0,1.0,4.0,4.0
86102,24,0,0,Masters ,4.0,3.0,1.0,5.0,5.0
86102,24,0,0,Masters ,4.0,3.0,0.0,5.0,4.0
86102,24,0,0,Masters ,4.0,1.0,0.0,3.0,3.0
86102,24,0,0,Masters ,3.0,1.0,0.0,5.0,5.0
25838,19,1,1,Bachelors ,5.0,2.0,0.0,4.0,3.0
165988,33,0,1,Masters ,3.0,1.0,1.0,3.0,2.0
165988,33,0,1,Masters ,5.0,1.0,2.0,3.0,2.0
165988,33,0,1,Masters ,4.0,3.0,0.0,4.0,4.0
165988,33,0,1,Masters ,3.0,1.0,0.0,4.0,4.0
165988,33,0,1,Masters ,5.0,3.0,0.0,3.0,2.0
165988,33,0,1,Masters ,5.0,1.0,1.0,3.0,2.0
165988,33,0,1,Masters ,3.0,1.0,2.0,5.0,5.0
165988,33,0,1,Masters ,5.0,3.0,0.0,5.0,5.0
165988,33,0,1,Masters ,4.0,3.0,0.0,4.0,4.0
376853,31,1,1,1,3.0,2.0,2.0,5.0,5.0
423941,35,0,1,High School ,4.0,2.0,3.0,3.0,3.0
27141,20,0,1,1,5.0,1.0,0.0,3.0,3.0
60810,21,1,1,Bachelors ,3.0,2.0,3.0,5.0,4.0
89960,32,3,1,1,3.0,1.0,3.0,4.0,4.0
48716,22,1,1,Bachelors ,5.0,3.0,0.0,3.0,3.0
314961,41,1,0,1,4.0,2.0,0.0,3.0,3.0
314961,41,1,0,1,3.0,1.0,1.0,4.0,3.0
314961,41,1,0,1,5.0,1.0,0.0,3.0,2.0
314961,41,1,0,1,4.0,3.0,1.0,3.0,2.0
314961,41,1,0,1,5.0,2.0,1.0,5.0,5.0
314961,41,1,0,1,3.0,1.0,1.0,4.0,3.0
314961,41,1,0,1,4.0,3.0,1.0,5.0,5.0
314961,41,1,0,1,5.0,2.0,1.0,3.0,3.0
314961,41,1,0,1,5.0,1.0,2.0,4.0,3.0
33488,20,2,1,Bachelors ,4.0,1.0,1.0,5.0,4.0
221827,47,1,1,1,3.0,3.0,1.0,3.0,2.0
228427,32,1,1,Bachelors ,4.0,2.0,3.0,5.0,4.0
28346,19,0,1,Bachelors ,3.0,2.0,1.0,3.0,3.0
37954,21,1,1,High School ,5.0,1.0,1.0,3.0,3.0
262392,43,0,1,Bachelors ,3.0,3.0,0.0,4.0,4.0
380248,40,0,1,High School ,3.0,3.0,1.0,5.0,5.0
43030,21,0,1,Bachelors ,3.0,1.0,1.0,5.0,5.0
22925,20,0,1,Masters ,1.0,3.0,1.0,3.0,2.0
22925,20,0,1,Masters ,3.0,1.0,0.0,3.0,2.0
22925,20,0,1,Masters ,4.0,2.0,1.0,3.0,3.0
22925,20,0,1,Masters ,4.0,2.0,1.0,3.0,2.0
22925,20,0,1,Masters ,3.0,1.0,0.0,5.0,4.0
22925,20,0,1,Masters ,5.0,2.0,3.0,3.0,2.0
22925,20,0,1,Masters ,1.0,2.0,1.0,5.0,4.0
22925,20,0,1,Masters ,4.0,3.0,0.0,3.0,3.0
22925,20,0,1,Masters ,4.0,3.0,1.0,4.0,3.0
31014,19,1,1,High School ,4.0,1.0,3.0,5.0,5.0
187698,28,0,1,1,5.0,2.0,2.0,3.0,2.0
21854,22,1,0,Bachelors ,3.0,1.0,0.0,5.0,5.0
21854,22,1,0,Bachelors ,4.0,1.0,1.0,3.0,2.0
21854,22,1,0,Bachelors ,5.0,1.0,2.0,3.0,2.0
21854,22,1,0,Bachelors ,3.0,3.0,2.0,3.0,3.0
21854,22,1,0,Bachelors ,3.0,3.0,1.0,3.0,2.0
21854,22,1,0,Bachelors ,3.0,2.0,0.0,3.0,3.0
21854,22,1,0,Bachelors ,5.0,2.0,2.0,4.0,4.0
21854,22,1,0,Bachelors ,4.0,3.0,1.0,3.0,2.0
21854,22,1,0,Bachelors ,4.0,3.0,2.0,5.0,5.0
145929,30,3,1,Bachelors ,3.0,3.0,0.0,4.0,3.0
439935,38,1,1,High School ,4.0,1.0,1.0,3.0,3.0
93246,26,0,1,Masters ,5.0,1.0,0.0,5.0,4.0
93246,26,0,1,Masters ,4.0,1.0,0.0,5.0,4.0
93246,26,0,1,Masters ,5.0,2.0,1.0,3.0,3.0
93246,26,0,1,Masters ,3.0,1.0,1.0,5.0,5.0
93246,26,0,1,Masters ,5.0,2.0,2.0,3.0,3.0
93246,26,0,1,Masters ,3.0,3.0,1.0,3.0,2.0
93246,26,0,1,Masters ,4.0,2.0,0.0,4.0,3.0
93246,26,0,1,Masters ,1.0,1.0,2.0,4.0,4.0
93246,26,0,1,Masters ,5.0,2.0,1.0,4.0,4.0
26137,21,1,1,High School ,5.0,3.0,2.0,4.0,4.0
26062,19,3,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
265712,39,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
42308,20,0,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
36677,22,1,1,1,4.0,2.0,1.0,4.0,3.0
78265,27,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
135160,30,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
60077,19,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
31161,22,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
223874,46,1,1,Bachelors ,4.0,2.0,1.0,4.0,4.0
223874,46,1,1,Bachelors ,4.0,2.0,1.0,3.0,3.0
223874,46,1,1,Bachelors ,4.0,3.0,2.0,4.0,3.0
223874,46,1,1,Bachelors ,5.0,1.0,0.0,3.0,2.0
223874,46,1,1,Bachelors ,4.0,3.0,1.0,5.0,5.0
223874,46,1,1,Bachelors ,5.0,1.0,0.0,3.0,2.0
223874,46,1,1,Bachelors ,3.0,3.0,0.0,4.0,3.0
223874,46,1,1,Bachelors ,4.0,2.0,0.0,4.0,4.0
223874,46,1,1,Bachelors ,5.0,2.0,0.0,3.0,2.0
38749,21,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
145589,30,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
31801,20,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
49005,19,0,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
53387,19,0,1,1,4.0,2.0,1.0,4.0,3.0
88122,27,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
41092,19,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
64882,19,0,1,Masters ,4.0,2.0,1.0,4.0,3.0
202322,32,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
36012,21,0,1,High School ,4.0,2.0,1.0,4.0,3.0
27763,22,0,1,Masters ,4.0,2.0,1.0,4.0,3.0
37035,21,3,1,Masters ,4.0,2.0,1.0,4.0,3.0
37361,20,0,0,Bachelors ,5.0,3.0,1.0,3.0,3.0
37361,20,0,0,Bachelors ,4.0,3.0,2.0,5.0,5.0
37361,20,0,0,Bachelors ,5.0,1.0,0.0,5.0,4.0
37361,20,0,0,Bachelors ,4.0,3.0,3.0,4.0,3.0
37361,20,0,0,Bachelors ,4.0,1.0,1.0,4.0,3.0
37361,20,0,0,Bachelors ,3.0,3.0,1.0,5.0,5.0
37361,20,0,0,Bachelors ,4.0,2.0,1.0,3.0,2.0
37361,20,0,0,Bachelors ,3.0,3.0,0.0,4.0,4.0
37361,20,0,0,Bachelors ,4.0,2.0,1.0,3.0,3.0
200802,35,3,1,High School ,4.0,2.0,1.0,4.0,3.0
60769,21,1,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
253019,32,0,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
46546,22,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
76482,21,1,1,Masters ,4.0,2.0,1.0,4.0,3.0
34432,22,2,1,Bachelors ,4.0,2.0,1.0,4.0,3.0
