EmployeeID,Attrition,Gender,Age,Department,BusinessTravel,MaritalStatus,DistanceFromHome (KM),Salary,StockOptionLevel,OverTime,YearsAtCompany,YearsInMostRecentRole,YearsSinceLastPromotion,YearsWithCurrManager,Ethnicity,EducationLevel,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,WorkLifeBalance,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,SelfRating,ManagerRating,EnvironmentSatisfaction_Label,JobSatisfaction_Label,RelationshipSatisfaction_Label,WorkLifeBalance_Label,ManagerRating_Label,SelfRating_Label,TrainingUtilizationRate
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,3.0,4.0,5.0,2.0,2.0,1.0,5.0,5.0,Neutral,Satisfied ,Very Satisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.4999975000124999
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,3.0,2.0,3.0,4.0,2.0,1.0,4.0,4.0,Neutral,Dissatisfied,Neutral,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,4.0,1.0,4.0,2.0,1.0,0.0,5.0,4.0,Satisfied ,Very Dissatisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.0
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,4.0,3.0,4.0,2.0,2.0,1.0,5.0,4.0,Satisfied ,Neutral,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.4999975000124999
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,5.0,4.0,5.0,3.0,3.0,2.0,5.0,5.0,Very Satisfied,Satisfied ,Very Satisfied,Neutral,Above and Beyond,Above and Beyond,0.6666644444518518
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0,Neutral,Very Satisfied,Dissatisfied,Dissatisfied,Meets Expectation,Meets Expectation,0.9999966666777778
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,3.0,2.0,5.0,3.0,1.0,0.0,3.0,2.0,Neutral,Dissatisfied,Very Satisfied,Neutral,Needs Improvement,Meets Expectation,0.0
B76C-D9CE,1,Female,22,Human Resources,Some Travel,Married,7,29322,0,Yes,1,0,0,0,White,High School ,3.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,Neutral,Very Satisfied,Dissatisfied,Very Satisfied,Meets Expectation,Meets Expectation,1.4999925000374998
56FC-5C6E,0,Male,28,Sales,Some Travel,Married,42,128192,1,No,1,1,1,0,White,Bachelors ,3.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,Neutral,Satisfied ,Dissatisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.4999975000124999
218E-AB6F,0,Male,42,Technology,Some Travel,Single,28,380905,0,No,1,0,1,1,White,Bachelors ,5.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,Very Satisfied,Very Satisfied,Very Satisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.9999966666777778
B0C2-0E3D,0,Female,22,Sales,Some Travel,Married,22,48698,0,Yes,1,0,1,1,White,No Formal Qualifications,1.0,2.0,1.0,4.0,1.0,0.0,5.0,4.0,Very Dissatisfied,Dissatisfied,Very Dissatisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.0
D1C6-25BE,0,Male,19,Technology,Some Travel,Single,26,43961,1,No,1,0,1,1,White,Bachelors ,3.0,2.0,4.0,2.0,1.0,0.0,4.0,4.0,Neutral,Dissatisfied,Satisfied ,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
801E-9D0E,0,Male,32,Technology,Some Travel,Single,34,439641,0,No,1,0,1,1,White,Masters ,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,Satisfied ,Satisfied ,Satisfied ,Dissatisfied,Meets Expectation,Meets Expectation,0.4999975000124999
48B9-8A61,0,Female,19,Technology,Some Travel,Single,44,42900,2,Yes,1,0,1,0,White,Masters ,4.0,1.0,4.0,3.0,3.0,1.0,5.0,5.0,Satisfied ,Very Dissatisfied,Satisfied ,Neutral,Above and Beyond,Above and Beyond,0.3333322222259259
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,5.0,4.0,2.0,4.0,3.0,1.0,5.0,4.0,Very Satisfied,Satisfied ,Dissatisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.3333322222259259
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,Neutral,Neutral,Dissatisfied,Neutral,Needs Improvement,Meets Expectation,0.3333322222259259
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,4.0,3.0,3.0,4.0,1.0,2.0,4.0,3.0,Satisfied ,Neutral,Neutral,Satisfied ,Meets Expectation,Exceeds Expectation ,1.9999800001999977
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,5.0,4.0,3.0,5.0,3.0,1.0,3.0,2.0,Very Satisfied,Satisfied ,Neutral,Very Satisfied,Needs Improvement,Meets Expectation,0.3333322222259259
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,5.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,Very Satisfied,Dissatisfied,Neutral,Satisfied ,Meets Expectation,Meets Expectation,0.9999900000999988
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,1.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,Very Dissatisfied,Satisfied ,Neutral,Very Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,3.0,4.0,2.0,2.0,1.0,2.0,4.0,4.0,Neutral,Satisfied ,Dissatisfied,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,1.9999800001999977
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,4.0,4.0,3.0,5.0,3.0,1.0,4.0,3.0,Satisfied ,Satisfied ,Neutral,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.3333322222259259
4C88-27A1,1,Female,21,Technology,Some Travel,Married,38,63049,0,Yes,0,0,0,0,White,No Formal Qualifications,4.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,Satisfied ,Very Satisfied,Dissatisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.3333322222259259
C4F0-F933,0,Male,37,Technology,Some Travel,Married,22,193287,1,Yes,1,0,1,0,White,Bachelors ,5.0,5.0,4.0,3.0,3.0,1.0,4.0,3.0,Very Satisfied,Very Satisfied,Satisfied ,Neutral,Meets Expectation,Exceeds Expectation ,0.3333322222259259
8A18-9075,0,Female,31,Technology,Frequent Traveller,Single,25,362540,1,No,1,0,0,0,White,Doctorate,2.0,4.0,2.0,4.0,1.0,0.0,4.0,3.0,Dissatisfied,Satisfied ,Dissatisfied,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
76FD-F574,0,Male,35,Technology,Some Travel,Married,19,286432,1,No,1,0,1,0,White,Masters ,3.0,5.0,3.0,4.0,3.0,2.0,5.0,5.0,Neutral,Very Satisfied,Neutral,Satisfied ,Above and Beyond,Above and Beyond,0.6666644444518518
81C2-E188,0,Female,19,Human Resources,Some Travel,Single,1,41958,1,No,1,1,1,0,White,Bachelors ,2.0,2.0,1.0,3.0,3.0,0.0,5.0,5.0,Dissatisfied,Dissatisfied,Very Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.0
C768-BBF8,0,Female,30,Technology,Some Travel,Divorced,19,125751,1,No,1,0,1,1,White,Bachelors ,2.0,1.0,2.0,4.0,2.0,0.0,5.0,5.0,Dissatisfied,Very Dissatisfied,Dissatisfied,Satisfied ,Above and Beyond,Above and Beyond,0.0
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,5.0,3.0,5.0,3.0,3.0,1.0,4.0,4.0,Very Satisfied,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,4.0,4.0,2.0,2.0,3.0,2.0,3.0,2.0,Satisfied ,Satisfied ,Dissatisfied,Dissatisfied,Needs Improvement,Meets Expectation,0.6666644444518518
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,4.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,Satisfied ,Neutral,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,1.9999800001999977
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,2.0,1.0,3.0,4.0,1.0,0.0,4.0,3.0,Dissatisfied,Very Dissatisfied,Neutral,Satisfied ,Meets Expectation,Exceeds Expectation ,0.0
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,4.0,5.0,5.0,4.0,2.0,2.0,5.0,4.0,Satisfied ,Very Satisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.999995000025
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,3.0,4.0,5.0,2.0,3.0,1.0,4.0,3.0,Neutral,Satisfied ,Very Satisfied,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.3333322222259259
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,5.0,2.0,5.0,4.0,2.0,1.0,4.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,4.0,3.0,5.0,3.0,1.0,0.0,5.0,4.0,Satisfied ,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,0.0
8B79-18F1,1,Female,20,Technology,Some Travel,Married,39,37436,0,Yes,0,0,0,0,White,Masters ,5.0,3.0,5.0,3.0,2.0,1.0,4.0,4.0,Very Satisfied,Neutral,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.4999975000124999
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,4.0,3.0,3.0,3.0,3.0,1.0,5.0,5.0,Satisfied ,Neutral,Neutral,Neutral,Above and Beyond,Above and Beyond,0.3333322222259259
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,4.0,2.0,5.0,2.0,2.0,3.0,5.0,4.0,Satisfied ,Dissatisfied,Very Satisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,1.4999925000374998
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,3.0,2.0,5.0,4.0,2.0,0.0,4.0,4.0,Neutral,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.0
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,5.0,4.0,5.0,3.0,1.0,2.0,5.0,4.0,Very Satisfied,Satisfied ,Very Satisfied,Neutral,Exceeds Expectation ,Above and Beyond,1.9999800001999977
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,5.0,3.0,5.0,2.0,3.0,1.0,5.0,4.0,Very Satisfied,Neutral,Very Satisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,5.0,5.0,3.0,3.0,1.0,0.0,3.0,2.0,Very Satisfied,Very Satisfied,Neutral,Neutral,Needs Improvement,Meets Expectation,0.0
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,4.0,4.0,3.0,3.0,1.0,0.0,4.0,3.0,Satisfied ,Satisfied ,Neutral,Neutral,Meets Expectation,Exceeds Expectation ,0.0
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,4.0,5.0,5.0,4.0,3.0,0.0,3.0,2.0,Satisfied ,Very Satisfied,Very Satisfied,Satisfied ,Needs Improvement,Meets Expectation,0.0
7FA1-BC64,1,Male,19,Technology,Some Travel,Single,7,30896,0,Yes,1,0,0,0,White,Bachelors ,5.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,Very Satisfied,Dissatisfied,Dissatisfied,Neutral,Meets Expectation,Exceeds Expectation ,1.4999925000374998
6FA6-DBB9,0,Female,42,Sales,Some Travel,Divorced,2,260021,1,No,1,1,1,0,White,Bachelors ,4.0,2.0,1.0,3.0,3.0,1.0,3.0,3.0,Satisfied ,Dissatisfied,Very Dissatisfied,Neutral,Meets Expectation,Meets Expectation,0.3333322222259259
4B7E-9DE5,0,Male,21,Technology,Some Travel,Married,5,25060,1,No,1,1,1,1,White,Bachelors ,3.0,3.0,4.0,3.0,1.0,0.0,4.0,4.0,Neutral,Neutral,Satisfied ,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.0
7B30-BAC8,0,Male,50,Technology,Frequent Traveller,Married,38,366078,0,No,1,0,0,1,White,Masters ,4.0,5.0,2.0,4.0,1.0,3.0,3.0,3.0,Satisfied ,Very Satisfied,Dissatisfied,Satisfied ,Meets Expectation,Meets Expectation,2.9999700002999967
F220-AAA6,0,Male,22,Technology,Some Travel,Married,42,51272,1,Yes,1,0,0,1,White,Masters ,5.0,2.0,2.0,5.0,1.0,1.0,4.0,3.0,Very Satisfied,Dissatisfied,Dissatisfied,Very Satisfied,Meets Expectation,Exceeds Expectation ,0.9999900000999988
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,3.0,4.0,2.0,2.0,1.0,1.0,5.0,5.0,Neutral,Satisfied ,Dissatisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.9999900000999988
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,4.0,3.0,2.0,3.0,1.0,1.0,4.0,4.0,Satisfied ,Neutral,Dissatisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.9999900000999988
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,3.0,2.0,5.0,2.0,1.0,1.0,5.0,4.0,Neutral,Dissatisfied,Very Satisfied,Dissatisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,3.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,Neutral,Very Satisfied,Very Satisfied,Satisfied ,Needs Improvement,Meets Expectation,0.4999975000124999
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,4.0,4.0,3.0,5.0,1.0,2.0,4.0,3.0,Satisfied ,Satisfied ,Neutral,Very Satisfied,Meets Expectation,Exceeds Expectation ,1.9999800001999977
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,1.0,3.0,2.0,4.0,2.0,0.0,3.0,3.0,Very Dissatisfied,Neutral,Dissatisfied,Satisfied ,Meets Expectation,Meets Expectation,0.0
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,4.0,3.0,5.0,5.0,2.0,0.0,4.0,4.0,Satisfied ,Neutral,Very Satisfied,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,3.0,3.0,5.0,2.0,1.0,2.0,5.0,5.0,Neutral,Neutral,Very Satisfied,Dissatisfied,Above and Beyond,Above and Beyond,1.9999800001999977
20BA-5868,1,Non-Binary,19,Sales,Some Travel,Single,29,29673,1,No,0,0,0,0,White,No Formal Qualifications,3.0,2.0,3.0,5.0,3.0,0.0,4.0,4.0,Neutral,Dissatisfied,Neutral,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
E9AB-3F99,0,Prefer Not To Say,45,Technology,Some Travel,Single,5,241664,0,No,1,1,1,0,White,Masters ,5.0,3.0,4.0,3.0,1.0,0.0,4.0,3.0,Very Satisfied,Neutral,Satisfied ,Neutral,Meets Expectation,Exceeds Expectation ,0.0
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,4.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,Satisfied ,Satisfied ,Neutral,Satisfied ,Above and Beyond,Above and Beyond,1.4999925000374998
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,Very Satisfied,Very Satisfied,Dissatisfied,Neutral,Meets Expectation,Meets Expectation,1.9999800001999977
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,4.0,5.0,3.0,2.0,1.0,3.0,3.0,Very Satisfied,Satisfied ,Very Satisfied,Neutral,Meets Expectation,Meets Expectation,0.4999975000124999
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,3.0,4.0,4.0,5.0,1.0,1.0,5.0,4.0,Neutral,Satisfied ,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,5.0,4.0,3.0,1.0,0.0,3.0,3.0,Very Satisfied,Very Satisfied,Satisfied ,Neutral,Meets Expectation,Meets Expectation,0.0
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,4.0,4.0,2.0,3.0,2.0,0.0,3.0,3.0,Satisfied ,Satisfied ,Dissatisfied,Neutral,Meets Expectation,Meets Expectation,0.0
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,5.0,5.0,3.0,3.0,1.0,4.0,4.0,Very Satisfied,Very Satisfied,Very Satisfied,Neutral,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,2.0,5.0,4.0,2.0,0.0,3.0,3.0,Very Satisfied,Dissatisfied,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,0.0
40BE-EEAF,1,Male,24,Technology,Frequent Traveller,Single,45,85422,0,Yes,1,0,0,0,White,Bachelors ,5.0,5.0,2.0,3.0,2.0,0.0,5.0,5.0,Very Satisfied,Very Satisfied,Dissatisfied,Neutral,Above and Beyond,Above and Beyond,0.0
1787-DF90,0,Male,26,Sales,Some Travel,Married,36,70455,2,Yes,1,1,1,1,White,Masters ,5.0,5.0,2.0,5.0,2.0,2.0,5.0,4.0,Very Satisfied,Very Satisfied,Dissatisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.999995000025
3F3F-E438,0,Female,21,Technology,No Travel ,Married,24,53912,2,Yes,1,1,1,0,White,Doctorate,5.0,5.0,2.0,4.0,2.0,2.0,3.0,2.0,Very Satisfied,Very Satisfied,Dissatisfied,Satisfied ,Needs Improvement,Meets Expectation,0.999995000025
F573-D043,0,Female,22,Sales,Some Travel,Single,16,70202,0,No,1,0,0,0,White,Bachelors ,4.0,3.0,2.0,4.0,1.0,0.0,3.0,3.0,Satisfied ,Neutral,Dissatisfied,Satisfied ,Meets Expectation,Meets Expectation,0.0
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,3.0,4.0,4.0,2.0,1.0,2.0,5.0,4.0,Neutral,Satisfied ,Satisfied ,Dissatisfied,Exceeds Expectation ,Above and Beyond,1.9999800001999977
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,5.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,Very Satisfied,Dissatisfied,Neutral,Dissatisfied,Meets Expectation,Meets Expectation,0.3333322222259259
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,2.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,Dissatisfied,Neutral,Dissatisfied,Very Dissatisfied,Exceeds Expectation ,Above and Beyond,0.3333322222259259
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,3.0,2.0,2.0,5.0,2.0,0.0,5.0,4.0,Neutral,Dissatisfied,Dissatisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,4.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,Satisfied ,Very Satisfied,Satisfied ,Satisfied ,Meets Expectation,Exceeds Expectation ,0.999995000025
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,5.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,Very Satisfied,Satisfied ,Satisfied ,Satisfied ,Meets Expectation,Meets Expectation,0.999995000025
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,5.0,2.0,5.0,4.0,3.0,3.0,5.0,4.0,Very Satisfied,Dissatisfied,Very Satisfied,Satisfied ,Exceeds Expectation ,Above and Beyond,0.9999966666777778
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,3.0,3.0,4.0,2.0,2.0,1.0,4.0,3.0,Neutral,Neutral,Satisfied ,Dissatisfied,Meets Expectation,Exceeds Expectation ,0.4999975000124999
8C57-8F84,1,Male,20,Technology,Frequent Traveller,Divorced,45,22773,3,Yes,1,0,0,0,White,High School ,5.0,5.0,3.0,2.0,1.0,0.0,4.0,4.0,Very Satisfied,Very Satisfied,Neutral,Dissatisfied,Exceeds Expectation ,Exceeds Expectation ,0.0
974D-9F8F,0,Female,21,Sales,Frequent Traveller,Single,40,59519,0,No,1,1,1,1,White,Bachelors ,5.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,Very Satisfied,Satisfied ,Satisfied ,Very Satisfied,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
D92F-63AD,0,Female,19,Technology,Frequent Traveller,Single,45,32322,0,No,1,1,1,1,White,Bachelors ,5.0,3.0,3.0,4.0,1.0,3.0,4.0,4.0,Very Satisfied,Neutral,Neutral,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,2.9999700002999967
617A-5092,0,Male,39,Technology,No Travel ,Single,30,152771,1,No,1,1,1,1,White,Masters ,3.0,4.0,3.0,1.0,1.0,0.0,3.0,2.0,Neutral,Satisfied ,Neutral,Very Dissatisfied,Needs Improvement,Meets Expectation,0.0
55FD-42E9,0,Female,42,Technology,Some Travel,Single,13,293303,0,No,1,0,0,1,White,Bachelors ,5.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,Very Satisfied,Dissatisfied,Satisfied ,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.9999900000999988
9E87-533E,0,Female,27,Sales,Some Travel,Single,16,225831,1,No,1,1,1,0,White,Bachelors ,5.0,2.0,5.0,3.0,2.0,0.0,3.0,2.0,Very Satisfied,Dissatisfied,Very Satisfied,Neutral,Needs Improvement,Meets Expectation,0.0
4C06-7031,0,Female,43,Technology,Some Travel,Single,35,286660,0,No,1,0,0,1,White,Doctorate,3.0,4.0,4.0,4.0,1.0,0.0,3.0,2.0,Neutral,Satisfied ,Satisfied ,Satisfied ,Needs Improvement,Meets Expectation,0.0
3D47-6A75,0,Male,45,Sales,Some Travel,Married,20,374781,1,No,1,1,1,1,White,Bachelors ,4.0,2.0,3.0,5.0,2.0,2.0,3.0,3.0,Satisfied ,Dissatisfied,Neutral,Very Satisfied,Meets Expectation,Meets Expectation,0.999995000025
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,5.0,4.0,5.0,3.0,1.0,0.0,4.0,3.0,Very Satisfied,Satisfied ,Very Satisfied,Neutral,Meets Expectation,Exceeds Expectation ,0.0
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,5.0,3.0,4.0,5.0,2.0,1.0,5.0,5.0,Very Satisfied,Neutral,Satisfied ,Very Satisfied,Above and Beyond,Above and Beyond,0.4999975000124999
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,3.0,2.0,5.0,3.0,3.0,2.0,3.0,2.0,Neutral,Dissatisfied,Very Satisfied,Neutral,Needs Improvement,Meets Expectation,0.6666644444518518
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,3.0,5.0,5.0,4.0,3.0,1.0,3.0,3.0,Neutral,Very Satisfied,Very Satisfied,Satisfied ,Meets Expectation,Meets Expectation,0.3333322222259259
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,3.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,Neutral,Dissatisfied,Neutral,Satisfied ,Exceeds Expectation ,Exceeds Expectation ,0.3333322222259259
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,4.0,5.0,5.0,2.0,3.0,1.0,5.0,5.0,Satisfied ,Very Satisfied,Very Satisfied,Dissatisfied,Above and Beyond,Above and Beyond,0.3333322222259259
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,4.0,4.0,2.0,5.0,3.0,0.0,5.0,4.0,Satisfied ,Satisfied ,Dissatisfied,Very Satisfied,Exceeds Expectation ,Above and Beyond,0.0
AF5D-A8C8,1,Male,24,Sales,Some Travel,Married,27,86102,0,Yes,0,0,0,0,White,Masters ,4.0,1.0,4.0,3.0,1.0,0.0,3.0,3.0,Satisfied ,Very Dissatisfied,Satisfied ,Neutral,Meets Expectation,Meets Expectation,0.0
